review_id,emp_id,review_year,review_quarter,kpi_score,goal_completion_pct,manager_rating,peer_rating,self_rating,promotion_flag,increment_pct,department
REV0005581,EMP01580,2020,Q1,4.4,67,1,5,3,0,11.3,Engineering
REV0005582,EMP01580,2021,Q1,2.5,56,4,4,3,0,18.1,Engineering
REV0005583,EMP01580,2022,Q1,2.2,99,3,4,4,1,24.2,Engineering
REV0005584,EMP01580,2023,Q3,3.5,62,3,3,3,0,11.0,Engineering
REV0005585,EMP01580,2024,Q4,4.5,67,3,5,5,0,19.9,Engineering
REV0005586,EMP01581,2020,Q2,4.7,92,3,4,4,0,14.8,HR
REV0005587,EMP01581,2021,Q4,2.2,62,3,3,5,1,14.2,HR
REV0005588,EMP01581,2022,Q2,3.7,70,5,3,5,0,19.4,HR
REV0005589,EMP01581,2023,Q3,4.6,77,4,4,3,0,4.3,HR
REV0005590,EMP01581,2024,Q4,3.2,90,3,3,4,1,26.7,HR
REV0005591,EMP01582,2020,Q4,4.2,93,1,4,3,0,24.3,Engineering
REV0005592,EMP01583,2020,Q1,3.3,54,4,5,4,0,10.8,Customer Success
REV0005593,EMP01583,2021,Q3,2.4,79,4,3,4,0,5.0,Customer Success
REV0005594,EMP01583,2022,Q2,3.7,57,4,3,4,1,23.6,Customer Success
REV0005595,EMP01583,2023,Q4,4.6,51,3,3,2,0,10.3,Customer Success
REV0005596,EMP01583,2024,Q3,2.9,67,1,4,4,0,25.8,Customer Success
REV0005597,EMP01584,2020,Q3,4.0,60,1,5,4,0,28.7,Finance
REV0005598,EMP01584,2021,Q2,4.8,51,3,4,5,0,4.0,Finance
REV0005599,EMP01584,2022,Q1,4.0,86,4,2,4,0,26.0,Finance
REV0005600,EMP01584,2023,Q1,2.9,61,3,4,1,0,13.1,Finance
REV0005601,EMP01584,2024,Q2,3.3,72,5,4,3,1,4.9,Finance
REV0005602,EMP01585,2020,Q2,3.0,94,3,4,3,1,4.3,Engineering
REV0005603,EMP01585,2021,Q3,3.7,89,3,3,3,0,18.3,Engineering
REV0005604,EMP01585,2022,Q2,3.2,92,2,3,4,0,25.9,Engineering
REV0005605,EMP01585,2023,Q1,2.8,58,3,4,4,0,22.7,Engineering
REV0005606,EMP01585,2024,Q4,3.0,58,5,5,2,0,20.2,Engineering
REV0005607,EMP01586,2020,Q3,3.6,93,4,3,4,0,10.1,Engineering
REV0005608,EMP01586,2021,Q2,5.0,63,2,3,4,0,8.3,Engineering
REV0005609,EMP01587,2020,Q2,3.7,53,1,4,4,0,18.5,HR
REV0005610,EMP01587,2021,Q4,2.5,54,3,4,4,1,17.1,HR
REV0005611,EMP01587,2022,Q1,2.7,50,4,3,4,0,23.8,HR
REV0005612,EMP01587,2023,Q2,2.8,82,2,3,3,1,20.2,HR
REV0005613,EMP01587,2024,Q1,3.0,77,5,4,4,0,10.6,HR
REV0005614,EMP01588,2020,Q3,4.7,83,3,3,5,1,19.0,Marketing
REV0005615,EMP01589,2020,Q2,4.8,75,1,1,4,0,23.8,Engineering
REV0005616,EMP01589,2021,Q1,3.3,52,2,4,3,0,21.2,Engineering
REV0005617,EMP01589,2022,Q4,4.0,100,4,4,2,0,23.7,Engineering
REV0005618,EMP01589,2023,Q4,2.1,55,2,3,4,0,24.5,Engineering
REV0005619,EMP01589,2024,Q3,2.4,97,5,2,4,0,29.7,Engineering
REV0005620,EMP01590,2020,Q2,3.7,59,3,1,4,0,14.4,Product
REV0005621,EMP01590,2021,Q3,2.3,67,4,1,4,1,3.8,Product
REV0005622,EMP01590,2022,Q3,4.0,77,3,4,3,0,13.5,Product
REV0005623,EMP01590,2023,Q1,2.2,86,5,5,4,0,27.2,Product
REV0005624,EMP01590,2024,Q4,2.9,59,2,3,2,0,6.1,Product
REV0005625,EMP01591,2020,Q1,3.8,64,3,4,3,0,28.9,HR
REV0005626,EMP01591,2021,Q2,2.3,71,3,3,5,0,14.0,HR
REV0005627,EMP01591,2022,Q3,3.0,81,3,4,5,0,19.2,HR
REV0005628,EMP01591,2023,Q4,4.0,55,4,4,3,0,12.9,HR
REV0005629,EMP01592,2020,Q4,3.3,51,2,4,3,1,3.3,HR
REV0005630,EMP01592,2021,Q1,4.5,82,3,3,4,0,6.7,HR
REV0005631,EMP01592,2022,Q4,4.7,99,3,4,3,1,17.2,HR
REV0005632,EMP01592,2023,Q4,4.9,80,3,3,2,0,28.6,HR
REV0005633,EMP01593,2020,Q1,2.0,87,4,2,4,0,10.6,Finance
REV0005634,EMP01594,2020,Q1,4.5,94,5,3,4,0,26.0,Customer Success
REV0005635,EMP01594,2021,Q4,3.1,69,3,4,3,0,21.5,Customer Success
REV0005636,EMP01594,2022,Q4,4.9,66,5,4,2,0,9.6,Customer Success
REV0005637,EMP01595,2020,Q2,3.3,61,5,4,4,0,25.8,Sales
REV0005638,EMP01596,2020,Q4,3.5,56,4,4,3,0,18.5,HR
REV0005639,EMP01597,2020,Q3,2.4,89,4,3,4,0,16.0,Product
REV0005640,EMP01597,2021,Q1,3.6,89,3,3,4,0,19.6,Product
REV0005641,EMP01597,2022,Q1,4.4,53,2,3,3,0,8.6,Product
REV0005642,EMP01597,2023,Q3,4.5,64,2,3,5,0,4.6,Product
REV0005643,EMP01597,2024,Q2,3.9,92,2,2,4,1,17.5,Product
REV0005644,EMP01598,2020,Q2,3.6,86,5,3,4,1,7.7,Engineering
REV0005645,EMP01598,2021,Q4,3.0,57,3,3,4,0,14.6,Engineering
REV0005646,EMP01598,2022,Q3,4.1,66,5,5,3,0,3.4,Engineering
REV0005647,EMP01598,2023,Q3,3.5,52,3,5,4,0,5.1,Engineering
REV0005648,EMP01598,2024,Q2,3.6,62,4,5,5,0,21.0,Engineering
REV0005649,EMP01599,2020,Q3,4.3,68,4,3,5,1,16.9,Legal
REV0005650,EMP01599,2021,Q1,4.6,53,5,3,3,0,8.8,Legal
REV0005651,EMP01599,2022,Q1,4.2,59,4,3,3,0,5.8,Legal
REV0005652,EMP01599,2023,Q1,4.5,57,3,5,4,0,28.3,Legal
REV0005653,EMP01600,2020,Q3,3.5,50,3,4,4,0,8.7,Engineering
REV0005654,EMP01601,2020,Q3,4.0,73,4,3,5,0,8.1,Marketing
REV0005655,EMP01601,2021,Q2,4.4,65,4,1,4,1,6.3,Marketing
REV0005656,EMP01601,2022,Q4,3.8,84,4,3,3,0,5.0,Marketing
REV0005657,EMP01601,2023,Q1,4.9,66,4,4,4,0,23.1,Marketing
REV0005658,EMP01602,2020,Q1,4.3,65,2,4,4,0,5.6,Engineering
REV0005659,EMP01603,2020,Q2,2.9,53,3,3,4,1,27.5,Customer Success
REV0005660,EMP01604,2020,Q1,2.5,82,3,4,5,0,10.1,Operations
REV0005661,EMP01604,2021,Q1,4.1,97,1,2,3,0,25.9,Operations
REV0005662,EMP01604,2022,Q3,4.6,60,3,3,3,0,18.3,Operations
REV0005663,EMP01604,2023,Q2,3.9,99,4,4,4,0,28.5,Operations
REV0005664,EMP01604,2024,Q3,2.4,63,2,4,4,0,25.5,Operations
REV0005665,EMP01605,2020,Q2,4.8,88,4,4,4,0,15.4,Product
REV0005666,EMP01605,2021,Q4,5.0,93,4,5,4,0,23.1,Product
REV0005667,EMP01605,2022,Q2,3.4,62,4,2,3,0,16.7,Product
REV0005668,EMP01605,2023,Q3,3.8,77,3,2,3,1,3.1,Product
REV0005669,EMP01605,2024,Q1,2.1,58,3,3,5,0,29.8,Product
REV0005670,EMP01606,2020,Q3,4.3,60,3,3,3,0,10.2,HR
REV0005671,EMP01606,2021,Q4,3.7,92,5,3,2,0,26.7,HR
REV0005672,EMP01606,2022,Q3,3.0,95,4,4,4,0,23.6,HR
REV0005673,EMP01607,2020,Q2,2.3,94,3,4,3,0,13.0,Marketing
REV0005674,EMP01608,2020,Q1,4.3,74,2,5,5,0,22.9,Finance
REV0005675,EMP01608,2021,Q3,4.6,94,3,3,5,0,8.7,Finance
REV0005676,EMP01608,2022,Q3,4.6,51,4,5,2,0,18.7,Finance
REV0005677,EMP01608,2023,Q1,3.8,99,2,4,3,0,23.3,Finance
REV0005678,EMP01608,2024,Q3,2.4,55,3,5,1,1,26.9,Finance
REV0005679,EMP01609,2020,Q2,3.0,58,3,4,2,0,19.9,Marketing
REV0005680,EMP01609,2021,Q1,2.4,92,2,2,5,1,8.0,Marketing
REV0005681,EMP01609,2022,Q1,4.8,85,4,3,4,1,18.4,Marketing
REV0005682,EMP01609,2023,Q2,3.4,82,4,4,4,0,3.2,Marketing
REV0005683,EMP01609,2024,Q2,2.7,87,2,4,4,0,16.9,Marketing
REV0005684,EMP01610,2020,Q1,2.6,60,3,3,4,0,20.0,Marketing
REV0005685,EMP01610,2021,Q3,3.4,71,3,5,3,0,8.9,Marketing
REV0005686,EMP01610,2022,Q3,2.4,86,4,3,3,0,22.3,Marketing
REV0005687,EMP01610,2023,Q2,2.9,95,4,2,4,0,25.2,Marketing
REV0005688,EMP01610,2024,Q3,2.2,87,4,3,3,0,12.5,Marketing
REV0005689,EMP01611,2020,Q3,3.2,62,5,5,1,0,23.3,Marketing
REV0005690,EMP01611,2021,Q1,3.5,83,2,3,5,0,12.4,Marketing
REV0005691,EMP01612,2020,Q4,4.5,99,4,4,4,0,18.7,Marketing
REV0005692,EMP01613,2020,Q1,2.6,73,5,5,4,0,8.4,Operations
REV0005693,EMP01613,2021,Q3,2.9,82,4,3,5,0,9.7,Operations
REV0005694,EMP01613,2022,Q2,4.1,63,3,3,4,0,14.2,Operations
REV0005695,EMP01613,2023,Q3,2.0,66,4,5,4,0,16.3,Operations
REV0005696,EMP01613,2024,Q2,2.3,92,2,3,4,0,26.7,Operations
REV0005697,EMP01614,2020,Q2,3.7,70,4,1,3,0,14.5,Product
REV0005698,EMP01614,2021,Q2,4.8,99,3,3,4,0,18.4,Product
REV0005699,EMP01614,2022,Q2,2.8,71,4,4,4,0,19.5,Product
REV0005700,EMP01614,2023,Q2,4.0,86,4,3,3,0,29.5,Product
REV0005701,EMP01614,2024,Q2,2.8,57,3,3,3,0,13.8,Product
REV0005702,EMP01615,2020,Q4,3.3,61,4,4,5,0,4.3,Product
REV0005703,EMP01615,2021,Q1,3.1,55,1,1,3,0,8.7,Product
REV0005704,EMP01616,2020,Q1,3.0,62,5,4,4,0,24.5,Customer Success
REV0005705,EMP01617,2020,Q4,2.1,93,3,4,5,0,8.4,Product
REV0005706,EMP01617,2021,Q1,2.0,66,4,2,4,1,9.5,Product
REV0005707,EMP01617,2022,Q3,2.0,93,4,5,4,0,10.2,Product
REV0005708,EMP01617,2023,Q2,4.6,98,3,1,3,0,19.5,Product
REV0005709,EMP01617,2024,Q2,2.0,93,3,4,4,0,11.1,Product
REV0005710,EMP01618,2020,Q1,2.7,99,3,5,2,0,3.6,Product
REV0005711,EMP01618,2021,Q3,5.0,68,5,4,4,0,21.9,Product
REV0005712,EMP01618,2022,Q3,2.5,80,3,1,4,0,17.7,Product
REV0005713,EMP01619,2020,Q2,3.2,87,3,2,5,0,18.4,Sales
REV0005714,EMP01619,2021,Q1,3.5,52,2,3,4,1,14.1,Sales
REV0005715,EMP01620,2020,Q1,2.1,95,5,3,4,0,26.5,Data Analytics
REV0005716,EMP01620,2021,Q2,2.4,98,4,5,5,0,14.1,Data Analytics
REV0005717,EMP01620,2022,Q2,2.1,62,5,3,2,0,5.4,Data Analytics
REV0005718,EMP01620,2023,Q2,4.1,71,5,3,3,0,9.1,Data Analytics
REV0005719,EMP01620,2024,Q1,2.6,99,2,3,4,0,7.4,Data Analytics
REV0005720,EMP01621,2020,Q3,2.8,89,3,3,4,0,18.6,HR
REV0005721,EMP01622,2020,Q3,2.3,75,4,3,5,0,4.9,Marketing
REV0005722,EMP01622,2021,Q2,4.3,73,3,1,3,1,3.1,Marketing
REV0005723,EMP01622,2022,Q1,4.7,89,3,4,5,1,11.2,Marketing
REV0005724,EMP01623,2020,Q3,3.0,62,5,4,3,0,7.6,Product
REV0005725,EMP01623,2021,Q3,3.4,95,3,2,3,0,7.0,Product
REV0005726,EMP01623,2022,Q1,2.4,76,4,4,4,0,16.5,Product
REV0005727,EMP01623,2023,Q3,3.3,51,1,3,4,0,22.9,Product
REV0005728,EMP01623,2024,Q1,4.2,75,4,4,3,0,23.7,Product
REV0005729,EMP01624,2020,Q3,3.7,73,4,4,2,0,15.4,HR
REV0005730,EMP01624,2021,Q3,2.3,50,3,4,4,0,4.0,HR
REV0005731,EMP01624,2022,Q1,2.1,65,5,5,3,0,27.3,HR
REV0005732,EMP01624,2023,Q2,3.9,94,3,3,3,0,18.0,HR
REV0005733,EMP01624,2024,Q4,5.0,58,4,4,4,0,24.9,HR
REV0005734,EMP01625,2020,Q1,3.3,58,4,2,3,0,26.3,Legal
REV0005735,EMP01625,2021,Q1,4.7,74,3,4,5,0,20.2,Legal
REV0005736,EMP01625,2022,Q2,2.8,93,3,4,4,1,8.8,Legal
REV0005737,EMP01625,2023,Q1,3.9,100,3,2,4,0,11.2,Legal
REV0005738,EMP01625,2024,Q3,3.7,80,2,3,5,0,28.9,Legal
REV0005739,EMP01626,2020,Q3,4.2,57,3,3,4,0,7.4,Engineering
REV0005740,EMP01626,2021,Q3,2.6,74,4,3,4,0,12.7,Engineering
REV0005741,EMP01626,2022,Q2,4.6,51,3,4,5,0,25.7,Engineering
REV0005742,EMP01626,2023,Q2,2.0,56,4,4,4,1,24.7,Engineering
REV0005743,EMP01626,2024,Q3,4.5,53,3,4,3,1,25.8,Engineering
REV0005744,EMP01627,2020,Q3,3.5,99,3,1,3,0,19.6,Sales
REV0005745,EMP01627,2021,Q1,4.7,70,5,4,4,0,25.4,Sales
REV0005746,EMP01627,2022,Q3,2.5,94,4,2,5,0,5.4,Sales
REV0005747,EMP01627,2023,Q1,2.8,60,3,3,4,0,21.0,Sales
REV0005748,EMP01627,2024,Q4,3.5,83,3,5,4,0,11.2,Sales
REV0005749,EMP01628,2020,Q1,3.8,58,3,4,4,0,17.2,Engineering
REV0005750,EMP01628,2021,Q4,2.9,62,4,5,3,1,23.8,Engineering
REV0005751,EMP01628,2022,Q3,2.3,75,5,4,3,0,12.7,Engineering
REV0005752,EMP01628,2023,Q3,2.1,50,4,3,3,0,20.9,Engineering
REV0005753,EMP01628,2024,Q3,3.3,54,4,4,4,0,20.1,Engineering
REV0005754,EMP01629,2020,Q2,4.6,76,4,3,2,0,7.2,Marketing
REV0005755,EMP01629,2021,Q1,3.8,92,5,4,2,0,6.5,Marketing
REV0005756,EMP01629,2022,Q3,4.6,61,3,3,4,0,19.7,Marketing
REV0005757,EMP01630,2020,Q4,4.9,77,3,2,1,0,19.4,Legal
REV0005758,EMP01630,2021,Q1,3.5,67,3,3,3,0,10.8,Legal
REV0005759,EMP01630,2022,Q1,4.4,71,3,3,3,0,21.9,Legal
REV0005760,EMP01630,2023,Q1,3.7,78,4,3,3,0,18.7,Legal
REV0005761,EMP01630,2024,Q4,2.9,93,3,3,3,0,25.9,Legal
REV0005762,EMP01631,2020,Q1,4.7,72,4,4,3,0,26.1,Legal
REV0005763,EMP01632,2020,Q4,4.2,80,3,5,4,0,22.7,Engineering
REV0005764,EMP01633,2020,Q2,2.5,52,5,3,4,1,18.0,Engineering
REV0005765,EMP01633,2021,Q1,3.6,79,2,4,4,0,15.1,Engineering
REV0005766,EMP01633,2022,Q3,4.4,58,5,3,4,0,7.3,Engineering
REV0005767,EMP01633,2023,Q4,2.4,86,3,3,5,0,22.9,Engineering
REV0005768,EMP01633,2024,Q3,2.2,55,3,4,2,0,26.0,Engineering
REV0005769,EMP01634,2020,Q4,4.8,90,4,1,4,0,13.6,Legal
REV0005770,EMP01635,2020,Q4,3.6,54,3,3,2,1,19.5,Product
REV0005771,EMP01635,2021,Q4,3.4,100,4,1,4,0,11.5,Product
REV0005772,EMP01635,2022,Q2,2.6,59,4,3,3,0,6.9,Product
REV0005773,EMP01636,2020,Q1,4.4,74,5,3,5,1,9.8,Marketing
REV0005774,EMP01636,2021,Q1,3.8,73,3,4,4,0,24.6,Marketing
REV0005775,EMP01637,2020,Q4,2.3,69,3,3,4,0,14.8,HR
REV0005776,EMP01637,2021,Q4,4.5,81,3,3,3,0,28.7,HR
REV0005777,EMP01637,2022,Q1,3.3,55,3,3,4,1,7.5,HR
REV0005778,EMP01637,2023,Q4,4.5,54,3,4,3,0,10.8,HR
REV0005779,EMP01637,2024,Q2,4.9,64,4,2,4,0,16.9,HR
REV0005780,EMP01638,2020,Q3,4.3,97,5,1,5,0,9.2,HR
REV0005781,EMP01638,2021,Q4,3.5,54,2,4,4,0,27.4,HR
REV0005782,EMP01638,2022,Q1,2.2,66,3,3,3,0,23.5,HR
REV0005783,EMP01638,2023,Q3,2.5,62,4,4,4,0,27.4,HR
REV0005784,EMP01638,2024,Q2,2.8,69,4,5,5,0,7.2,HR
REV0005785,EMP01639,2020,Q4,4.8,85,2,4,3,0,22.6,Sales
REV0005786,EMP01639,2021,Q1,4.2,67,4,3,4,0,12.7,Sales
REV0005787,EMP01639,2022,Q2,3.7,82,2,5,3,0,26.5,Sales
REV0005788,EMP01639,2023,Q4,2.5,99,3,4,4,0,12.4,Sales
REV0005789,EMP01639,2024,Q1,2.8,65,3,2,3,0,20.8,Sales
REV0005790,EMP01640,2020,Q4,2.2,60,3,2,4,0,11.5,Customer Success
REV0005791,EMP01640,2021,Q1,4.8,76,3,3,4,1,25.9,Customer Success
REV0005792,EMP01640,2022,Q4,3.3,68,3,2,2,0,18.8,Customer Success
REV0005793,EMP01640,2023,Q1,2.0,51,5,4,4,1,21.5,Customer Success
REV0005794,EMP01640,2024,Q1,3.7,92,3,3,2,0,3.1,Customer Success
REV0005795,EMP01641,2020,Q2,3.2,55,3,3,3,0,5.6,Marketing
REV0005796,EMP01641,2021,Q2,4.9,92,4,3,4,0,21.1,Marketing
REV0005797,EMP01641,2022,Q1,2.1,75,4,4,1,1,25.4,Marketing
REV0005798,EMP01641,2023,Q4,2.9,64,4,3,5,0,24.2,Marketing
REV0005799,EMP01641,2024,Q4,3.6,67,4,2,4,1,22.1,Marketing
REV0005800,EMP01642,2020,Q4,4.7,77,4,3,4,1,13.5,Operations
REV0005801,EMP01642,2021,Q4,3.7,82,2,3,4,0,20.8,Operations
REV0005802,EMP01642,2022,Q2,2.3,83,3,4,4,0,18.2,Operations
REV0005803,EMP01643,2020,Q4,2.5,78,4,4,1,0,3.2,Legal
REV0005804,EMP01643,2021,Q3,4.4,100,4,3,3,0,18.4,Legal
REV0005805,EMP01643,2022,Q2,3.9,96,4,3,3,0,18.5,Legal
REV0005806,EMP01643,2023,Q3,2.2,59,4,5,5,0,3.9,Legal
REV0005807,EMP01644,2020,Q2,3.1,58,3,3,3,0,28.7,Customer Success
REV0005808,EMP01644,2021,Q1,4.4,89,3,3,2,1,24.3,Customer Success
REV0005809,EMP01644,2022,Q1,3.6,66,5,4,4,0,10.8,Customer Success
REV0005810,EMP01644,2023,Q4,3.8,87,5,3,4,0,29.6,Customer Success
REV0005811,EMP01644,2024,Q2,3.5,84,3,4,5,0,21.0,Customer Success
REV0005812,EMP01645,2020,Q2,4.9,60,3,3,4,0,4.3,Engineering
REV0005813,EMP01645,2021,Q4,4.2,65,4,4,4,0,13.7,Engineering
REV0005814,EMP01645,2022,Q1,3.8,84,3,2,5,0,9.6,Engineering
REV0005815,EMP01645,2023,Q4,3.0,87,5,4,4,1,23.9,Engineering
REV0005816,EMP01645,2024,Q3,4.7,85,4,3,4,0,10.3,Engineering
REV0005817,EMP01646,2020,Q2,2.0,80,1,4,4,0,23.2,Engineering
REV0005818,EMP01646,2021,Q1,4.1,76,2,3,3,0,26.5,Engineering
REV0005819,EMP01647,2020,Q4,2.2,52,3,2,5,0,12.9,Operations
REV0005820,EMP01647,2021,Q2,3.3,53,4,3,3,0,8.7,Operations
REV0005821,EMP01647,2022,Q3,2.2,100,5,3,3,0,5.2,Operations
REV0005822,EMP01647,2023,Q2,3.3,59,5,3,4,0,8.9,Operations
REV0005823,EMP01647,2024,Q3,3.4,97,4,3,3,0,20.8,Operations
REV0005824,EMP01648,2020,Q2,3.0,85,3,3,4,0,22.9,Product
REV0005825,EMP01648,2021,Q2,4.0,91,4,4,2,0,14.5,Product
REV0005826,EMP01648,2022,Q1,3.2,82,3,4,3,0,5.7,Product
REV0005827,EMP01649,2020,Q4,2.6,70,4,5,2,0,12.0,Operations
REV0005828,EMP01649,2021,Q1,4.9,79,4,3,3,1,22.7,Operations
REV0005829,EMP01650,2020,Q3,2.4,92,1,3,4,0,12.1,Engineering
REV0005830,EMP01650,2021,Q3,4.2,77,4,5,4,0,28.9,Engineering
REV0005831,EMP01650,2022,Q1,2.5,67,4,5,4,0,15.1,Engineering
REV0005832,EMP01650,2023,Q2,2.8,89,4,4,5,0,3.1,Engineering
REV0005833,EMP01651,2020,Q4,2.7,98,3,4,3,0,17.8,Operations
REV0005834,EMP01651,2021,Q4,4.7,53,3,3,4,0,3.9,Operations
REV0005835,EMP01651,2022,Q3,2.1,67,3,4,2,0,11.7,Operations
REV0005836,EMP01652,2020,Q4,5.0,78,3,4,1,0,28.3,Engineering
REV0005837,EMP01652,2021,Q4,4.3,89,1,4,4,0,4.8,Engineering
REV0005838,EMP01652,2022,Q1,2.5,72,4,4,4,0,4.9,Engineering
REV0005839,EMP01652,2023,Q1,3.4,71,1,5,3,1,16.4,Engineering
REV0005840,EMP01652,2024,Q1,2.9,93,2,3,4,0,22.5,Engineering
REV0005841,EMP01653,2020,Q2,3.1,85,1,4,4,0,16.7,Legal
REV0005842,EMP01653,2021,Q1,4.7,63,4,4,3,0,21.2,Legal
REV0005843,EMP01654,2020,Q2,3.8,79,4,3,3,0,8.4,Customer Success
REV0005844,EMP01655,2020,Q3,3.6,93,3,3,3,0,29.1,Data Analytics
REV0005845,EMP01656,2020,Q2,3.7,50,3,3,4,0,23.0,Legal
REV0005846,EMP01656,2021,Q2,3.7,86,4,1,3,1,17.1,Legal
REV0005847,EMP01656,2022,Q3,2.1,78,2,2,2,0,25.1,Legal
REV0005848,EMP01656,2023,Q2,3.5,63,1,1,4,0,5.5,Legal
REV0005849,EMP01657,2020,Q2,3.6,53,5,2,4,0,13.2,Legal
REV0005850,EMP01657,2021,Q4,3.5,69,3,3,4,0,14.5,Legal
REV0005851,EMP01657,2022,Q2,3.7,100,4,3,3,0,6.7,Legal
REV0005852,EMP01657,2023,Q1,4.2,77,2,5,4,0,3.9,Legal
REV0005853,EMP01658,2020,Q3,4.4,51,1,3,5,0,19.4,Operations
REV0005854,EMP01658,2021,Q2,4.5,92,5,5,4,0,27.4,Operations
REV0005855,EMP01658,2022,Q2,4.4,85,3,4,4,0,13.1,Operations
REV0005856,EMP01659,2020,Q2,3.8,62,3,5,4,0,7.0,HR
REV0005857,EMP01659,2021,Q1,4.8,50,3,4,4,0,29.3,HR
REV0005858,EMP01659,2022,Q1,2.2,84,3,3,5,0,10.7,HR
REV0005859,EMP01659,2023,Q4,4.8,79,1,3,3,0,24.5,HR
REV0005860,EMP01659,2024,Q4,4.5,81,4,4,4,0,15.6,HR
REV0005861,EMP01660,2020,Q3,2.2,57,5,5,5,0,21.5,Finance
REV0005862,EMP01660,2021,Q1,3.8,83,5,3,3,0,14.6,Finance
REV0005863,EMP01660,2022,Q3,2.9,50,4,3,3,0,12.4,Finance
REV0005864,EMP01661,2020,Q4,2.8,64,2,5,5,0,26.7,Engineering
REV0005865,EMP01661,2021,Q3,2.8,93,4,3,2,0,11.8,Engineering
REV0005866,EMP01661,2022,Q3,3.9,75,5,3,3,0,19.7,Engineering
REV0005867,EMP01661,2023,Q2,3.3,65,3,4,4,0,24.5,Engineering
REV0005868,EMP01661,2024,Q3,3.0,84,4,2,5,0,28.0,Engineering
REV0005869,EMP01662,2020,Q1,2.1,58,3,5,2,0,16.7,Marketing
REV0005870,EMP01662,2021,Q4,2.6,86,4,3,4,0,13.4,Marketing
REV0005871,EMP01663,2020,Q4,4.0,75,3,4,2,1,8.7,Product
REV0005872,EMP01664,2020,Q2,4.7,95,3,4,5,0,29.9,Data Analytics
REV0005873,EMP01664,2021,Q4,3.0,82,4,4,3,0,20.6,Data Analytics
REV0005874,EMP01664,2022,Q4,3.7,92,4,5,4,0,9.7,Data Analytics
REV0005875,EMP01665,2020,Q1,3.2,83,4,3,4,0,17.7,Finance
REV0005876,EMP01665,2021,Q3,3.7,84,5,3,3,0,19.5,Finance
REV0005877,EMP01665,2022,Q2,5.0,53,3,3,4,0,21.8,Finance
REV0005878,EMP01665,2023,Q3,5.0,75,2,4,4,0,5.7,Finance
REV0005879,EMP01665,2024,Q4,2.5,57,3,4,4,0,21.2,Finance
REV0005880,EMP01666,2020,Q2,2.3,87,3,5,4,0,24.3,Engineering
REV0005881,EMP01666,2021,Q4,3.9,66,4,5,4,0,14.7,Engineering
REV0005882,EMP01667,2020,Q3,2.3,58,3,3,4,1,24.6,Product
REV0005883,EMP01668,2020,Q4,2.5,86,3,4,3,1,4.7,Data Analytics
REV0005884,EMP01668,2021,Q2,4.9,97,3,4,4,0,29.6,Data Analytics
REV0005885,EMP01668,2022,Q1,4.6,86,1,4,2,0,6.9,Data Analytics
REV0005886,EMP01668,2023,Q1,3.5,57,4,3,5,0,21.0,Data Analytics
REV0005887,EMP01668,2024,Q4,2.4,84,3,4,4,0,3.3,Data Analytics
REV0005888,EMP01669,2020,Q3,3.6,63,4,3,4,0,11.8,Legal
REV0005889,EMP01669,2021,Q3,4.6,59,5,3,3,0,22.5,Legal
REV0005890,EMP01669,2022,Q1,2.1,60,3,3,3,0,9.8,Legal
REV0005891,EMP01669,2023,Q4,4.6,90,3,4,4,0,10.4,Legal
REV0005892,EMP01670,2020,Q1,4.3,55,4,3,4,0,19.3,Customer Success
REV0005893,EMP01670,2021,Q1,4.3,64,2,4,3,0,23.0,Customer Success
REV0005894,EMP01670,2022,Q2,2.1,82,2,4,5,0,27.3,Customer Success
REV0005895,EMP01670,2023,Q4,2.2,52,4,3,3,0,25.2,Customer Success
REV0005896,EMP01670,2024,Q2,4.4,96,4,5,4,1,18.5,Customer Success
REV0005897,EMP01671,2020,Q2,3.5,64,4,3,5,0,21.8,HR
REV0005898,EMP01671,2021,Q1,4.3,81,2,4,3,0,9.1,HR
REV0005899,EMP01671,2022,Q2,3.9,97,3,5,3,0,14.8,HR
REV0005900,EMP01671,2023,Q2,2.0,97,4,4,5,0,27.7,HR
REV0005901,EMP01671,2024,Q4,2.5,92,1,5,4,0,29.4,HR
REV0005902,EMP01672,2020,Q3,3.2,73,4,3,1,0,21.1,Finance
REV0005903,EMP01673,2020,Q4,5.0,89,2,1,3,0,11.7,Marketing
REV0005904,EMP01673,2021,Q4,2.8,87,3,2,4,0,23.9,Marketing
REV0005905,EMP01673,2022,Q4,3.9,79,3,4,3,0,18.4,Marketing
REV0005906,EMP01673,2023,Q2,3.6,76,3,3,4,0,4.1,Marketing
REV0005907,EMP01673,2024,Q1,3.4,83,4,5,5,0,4.2,Marketing
REV0005908,EMP01674,2020,Q4,4.0,71,4,3,3,0,3.6,Data Analytics
REV0005909,EMP01674,2021,Q1,3.5,52,3,3,2,0,24.3,Data Analytics
REV0005910,EMP01674,2022,Q4,2.4,66,5,2,4,1,25.3,Data Analytics
REV0005911,EMP01674,2023,Q4,3.8,50,2,5,2,0,12.8,Data Analytics
REV0005912,EMP01675,2020,Q1,2.5,70,4,5,3,1,14.7,Marketing
REV0005913,EMP01676,2020,Q4,3.4,58,1,4,3,0,19.4,Sales
REV0005914,EMP01676,2021,Q2,4.1,77,3,3,3,0,17.5,Sales
REV0005915,EMP01677,2020,Q4,3.5,86,5,4,5,0,23.3,Product
REV0005916,EMP01677,2021,Q2,4.5,88,2,3,4,0,15.8,Product
REV0005917,EMP01677,2022,Q3,3.8,77,2,5,3,0,14.0,Product
